LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,HUR,TOT,PC_LF,A,2015,6.941667,
CAN,HUR,TOT,PC_LF,A,2016,7.05,
CAN,HUR,TOT,PC_LF,A,2017,6.4,
CAN,HUR,TOT,PC_LF,A,2018,5.891667,
CAN,HUR,TOT,PC_LF,A,2019,5.733333,
CAN,HUR,TOT,PC_LF,A,2020,9.558333,
CAN,HUR,TOT,PC_LF,A,2021,7.466667,
CZE,HUR,TOT,PC_LF,A,1993,4.308333,
CZE,HUR,TOT,PC_LF,A,1994,4.291667,
CZE,HUR,TOT,PC_LF,A,1995,4.008333,
CZE,HUR,TOT,PC_LF,A,1996,3.891667,
CZE,HUR,TOT,PC_LF,A,1997,4.775,
CZE,HUR,TOT,PC_LF,A,1998,6.466667,
CZE,HUR,TOT,PC_LF,A,1999,8.7,
CZE,HUR,TOT,PC_LF,A,2000,8.775,
CZE,HUR,TOT,PC_LF,A,2001,8.125,
CZE,HUR,TOT,PC_LF,A,2002,7.291667,
CZE,HUR,TOT,PC_LF,A,2003,7.775,
CZE,HUR,TOT,PC_LF,A,2004,8.291667,
CZE,HUR,TOT,PC_LF,A,2005,7.941667,
CZE,HUR,TOT,PC_LF,A,2006,7.133333,
CZE,HUR,TOT,PC_LF,A,2007,5.325,
CZE,HUR,TOT,PC_LF,A,2008,4.408333,
CZE,HUR,TOT,PC_LF,A,2009,6.683333,
CZE,HUR,TOT,PC_LF,A,2010,7.291667,
CZE,HUR,TOT,PC_LF,A,2011,6.716667,
CZE,HUR,TOT,PC_LF,A,2012,6.975,
CZE,HUR,TOT,PC_LF,A,2013,6.966667,
CZE,HUR,TOT,PC_LF,A,2014,6.116667,
CZE,HUR,TOT,PC_LF,A,2015,5.058333,
CZE,HUR,TOT,PC_LF,A,2016,3.966667,
CZE,HUR,TOT,PC_LF,A,2017,2.908333,
CZE,HUR,TOT,PC_LF,A,2018,2.266667,
CZE,HUR,TOT,PC_LF,A,2019,2.016667,
CZE,HUR,TOT,PC_LF,A,2020,2.55,
CZE,HUR,TOT,PC_LF,A,2021,2.808333,
DNK,HUR,TOT,PC_LF,A,1983,8.366667,
DNK,HUR,TOT,PC_LF,A,1984,7.916667,
DNK,HUR,TOT,PC_LF,A,1985,6.658333,
DNK,HUR,TOT,PC_LF,A,1986,4.991667,
DNK,HUR,TOT,PC_LF,A,1987,5.033333,
DNK,HUR,TOT,PC_LF,A,1988,5.658333,
DNK,HUR,TOT,PC_LF,A,1989,6.816667,
DNK,HUR,TOT,PC_LF,A,1990,7.175,
DNK,HUR,TOT,PC_LF,A,1991,7.85,
DNK,HUR,TOT,PC_LF,A,1992,8.6,
DNK,HUR,TOT,PC_LF,A,1993,9.55,
DNK,HUR,TOT,PC_LF,A,1994,7.7,
DNK,HUR,TOT,PC_LF,A,1995,6.716667,
DNK,HUR,TOT,PC_LF,A,1996,6.333333,
DNK,HUR,TOT,PC_LF,A,1997,5.241667,
DNK,HUR,TOT,PC_LF,A,1998,4.866667,
DNK,HUR,TOT,PC_LF,A,1999,5.166667,
DNK,HUR,TOT,PC_LF,A,2000,4.325,
DNK,HUR,TOT,PC_LF,A,2001,4.525,
DNK,HUR,TOT,PC_LF,A,2002,4.583333,
DNK,HUR,TOT,PC_LF,A,2003,5.408333,
DNK,HUR,TOT,PC_LF,A,2004,5.5,
DNK,HUR,TOT,PC_LF,A,2005,4.841667,
DNK,HUR,TOT,PC_LF,A,2006,3.908333,
DNK,HUR,TOT,PC_LF,A,2007,3.75,
DNK,HUR,TOT,PC_LF,A,2008,3.708333,
DNK,HUR,TOT,PC_LF,A,2009,6.408333,
DNK,HUR,TOT,PC_LF,A,2010,7.766667,
DNK,HUR,TOT,PC_LF,A,2011,7.758333,
DNK,HUR,TOT,PC_LF,A,2012,7.8,
DNK,HUR,TOT,PC_LF,A,2013,7.391667,
DNK,HUR,TOT,PC_LF,A,2014,6.883333,
DNK,HUR,TOT,PC_LF,A,2015,6.3,
DNK,HUR,TOT,PC_LF,A,2016,6.008333,
DNK,HUR,TOT,PC_LF,A,2017,5.816667,
DNK,HUR,TOT,PC_LF,A,2018,5.116667,
DNK,HUR,TOT,PC_LF,A,2019,5.058333,
DNK,HUR,TOT,PC_LF,A,2020,5.65,
DNK,HUR,TOT,PC_LF,A,2021,5.075,
FIN,HUR,TOT,PC_LF,A,1988,4.208333,
FIN,HUR,TOT,PC_LF,A,1989,3.108333,
FIN,HUR,TOT,PC_LF,A,1990,3.166667,
FIN,HUR,TOT,PC_LF,A,1991,6.608333,
FIN,HUR,TOT,PC_LF,A,1992,11.70833,
FIN,HUR,TOT,PC_LF,A,1993,16.34167,
FIN,HUR,TOT,PC_LF,A,1994,16.58333,
FIN,HUR,TOT,PC_LF,A,1995,15.4,
FIN,HUR,TOT,PC_LF,A,1996,14.56667,
FIN,HUR,TOT,PC_LF,A,1997,12.64167,
FIN,HUR,TOT,PC_LF,A,1998,11.35833,
FIN,HUR,TOT,PC_LF,A,1999,10.21667,
FIN,HUR,TOT,PC_LF,A,2000,9.783334,
FIN,HUR,TOT,PC_LF,A,2001,9.125,
FIN,HUR,TOT,PC_LF,A,2002,9.075,
FIN,HUR,TOT,PC_LF,A,2003,9.008333,
FIN,HUR,TOT,PC_LF,A,2004,8.825,
FIN,HUR,TOT,PC_LF,A,2005,8.4,
FIN,HUR,TOT,PC_LF,A,2006,7.716667,
FIN,HUR,TOT,PC_LF,A,2007,6.866667,
FIN,HUR,TOT,PC_LF,A,2008,6.366667,B
FIN,HUR,TOT,PC_LF,A,2009,8.366667,
FIN,HUR,TOT,PC_LF,A,2010,8.541667,
FIN,HUR,TOT,PC_LF,A,2011,7.966667,
FIN,HUR,TOT,PC_LF,A,2012,7.808333,
FIN,HUR,TOT,PC_LF,A,2013,8.3,
FIN,HUR,TOT,PC_LF,A,2014,8.75,
FIN,HUR,TOT,PC_LF,A,2015,9.458333,
FIN,HUR,TOT,PC_LF,A,2016,8.916667,
FIN,HUR,TOT,PC_LF,A,2017,8.766666,
FIN,HUR,TOT,PC_LF,A,2018,7.433333,
FIN,HUR,TOT,PC_LF,A,2019,6.741667,
FIN,HUR,TOT,PC_LF,A,2020,7.725,
FIN,HUR,TOT,PC_LF,A,2021,7.675,
FRA,HUR,TOT,PC_LF,A,1983,8.758333,
FRA,HUR,TOT,PC_LF,A,1984,10.05,
FRA,HUR,TOT,PC_LF,A,1985,10.38333,
FRA,HUR,TOT,PC_LF,A,1986,10.55,
FRA,HUR,TOT,PC_LF,A,1987,10.65,
FRA,HUR,TOT,PC_LF,A,1988,10.06667,
FRA,HUR,TOT,PC_LF,A,1989,9.675,
FRA,HUR,TOT,PC_LF,A,1990,9.366667,
FRA,HUR,TOT,PC_LF,A,1991,9.625,
FRA,HUR,TOT,PC_LF,A,1992,10.64167,
FRA,HUR,TOT,PC_LF,A,1993,11.825,
FRA,HUR,TOT,PC_LF,A,1994,12.275,
FRA,HUR,TOT,PC_LF,A,1995,11.95,
FRA,HUR,TOT,PC_LF,A,1996,12.4,
FRA,HUR,TOT,PC_LF,A,1997,12.33333,
FRA,HUR,TOT,PC_LF,A,1998,12.05,
FRA,HUR,TOT,PC_LF,A,1999,11.31667,
FRA,HUR,TOT,PC_LF,A,2000,9.558333,
FRA,HUR,TOT,PC_LF,A,2001,8.741667,
FRA,HUR,TOT,PC_LF,A,2002,8.633333,B
FRA,HUR,TOT,PC_LF,A,2003,8.508333,
FRA,HUR,TOT,PC_LF,A,2004,8.9,
FRA,HUR,TOT,PC_LF,A,2005,8.883333,
FRA,HUR,TOT,PC_LF,A,2006,8.85,
FRA,HUR,TOT,PC_LF,A,2007,8.016666,
FRA,HUR,TOT,PC_LF,A,2008,7.433333,
FRA,HUR,TOT,PC_LF,A,2009,9.116667,
FRA,HUR,TOT,PC_LF,A,2010,9.275,
FRA,HUR,TOT,PC_LF,A,2011,9.216666,
FRA,HUR,TOT,PC_LF,A,2012,9.758333,
FRA,HUR,TOT,PC_LF,A,2013,10.3,
FRA,HUR,TOT,PC_LF,A,2014,10.275,
FRA,HUR,TOT,PC_LF,A,2015,10.35,
FRA,HUR,TOT,PC_LF,A,2016,10.06667,
FRA,HUR,TOT,PC_LF,A,2017,9.425,
FRA,HUR,TOT,PC_LF,A,2018,9.025,
FRA,HUR,TOT,PC_LF,A,2019,8.433333,
FRA,HUR,TOT,PC_LF,A,2020,8.033334,
FRA,HUR,TOT,PC_LF,A,2021,7.875,
DEU,HUR,TOT,PC_LF,A,1991,5.525,
DEU,HUR,TOT,PC_LF,A,1992,6.566667,
DEU,HUR,TOT,PC_LF,A,1993,7.791667,
DEU,HUR,TOT,PC_LF,A,1994,8.45,
DEU,HUR,TOT,PC_LF,A,1995,8.25,
DEU,HUR,TOT,PC_LF,A,1996,8.941667,
DEU,HUR,TOT,PC_LF,A,1997,9.675,
DEU,HUR,TOT,PC_LF,A,1998,9.45,
DEU,HUR,TOT,PC_LF,A,1999,8.625,
DEU,HUR,TOT,PC_LF,A,2000,8.008333,
DEU,HUR,TOT,PC_LF,A,2001,7.858333,
DEU,HUR,TOT,PC_LF,A,2002,8.683333,
DEU,HUR,TOT,PC_LF,A,2003,9.808333,
DEU,HUR,TOT,PC_LF,A,2004,10.5,
DEU,HUR,TOT,PC_LF,A,2005,11.28333,
DEU,HUR,TOT,PC_LF,A,2006,10.275,
DEU,HUR,TOT,PC_LF,A,2007,8.541667,
DEU,HUR,TOT,PC_LF,A,2008,7.425,
DEU,HUR,TOT,PC_LF,A,2009,7.225,
DEU,HUR,TOT,PC_LF,A,2010,6.575,
DEU,HUR,TOT,PC_LF,A,2011,5.516667,
DEU,HUR,TOT,PC_LF,A,2012,5.083333,
DEU,HUR,TOT,PC_LF,A,2013,4.95,
DEU,HUR,TOT,PC_LF,A,2014,4.708333,
DEU,HUR,TOT,PC_LF,A,2015,4.366667,
DEU,HUR,TOT,PC_LF,A,2016,3.908333,
DEU,HUR,TOT,PC_LF,A,2017,3.566667,
DEU,HUR,TOT,PC_LF,A,2018,3.208333,
DEU,HUR,TOT,PC_LF,A,2019,2.975,
DEU,HUR,TOT,PC_LF,A,2020,3.625,
DEU,HUR,TOT,PC_LF,A,2021,3.575,
GRC,HUR,TOT,PC_LF,A,1999,11.98333,
GRC,HUR,TOT,PC_LF,A,2000,11.23333,
GRC,HUR,TOT,PC_LF,A,2001,10.675,
GRC,HUR,TOT,PC_LF,A,2002,10.33333,
GRC,HUR,TOT,PC_LF,A,2003,9.741667,
GRC,HUR,TOT,PC_LF,A,2004,10.60833,
GRC,HUR,TOT,PC_LF,A,2005,10.00833,
GRC,HUR,TOT,PC_LF,A,2006,9.033334,
GRC,HUR,TOT,PC_LF,A,2007,8.416667,
GRC,HUR,TOT,PC_LF,A,2008,7.766667,
GRC,HUR,TOT,PC_LF,A,2009,9.75,
GRC,HUR,TOT,PC_LF,A,2010,12.95833,
GRC,HUR,TOT,PC_LF,A,2011,18.09167,
GRC,HUR,TOT,PC_LF,A,2012,24.80833,
GRC,HUR,TOT,PC_LF,A,2013,27.825,
GRC,HUR,TOT,PC_LF,A,2014,26.65,
GRC,HUR,TOT,PC_LF,A,2015,24.98333,
GRC,HUR,TOT,PC_LF,A,2016,23.875,
GRC,HUR,TOT,PC_LF,A,2017,21.84167,
GRC,HUR,TOT,PC_LF,A,2018,19.74167,
GRC,HUR,TOT,PC_LF,A,2019,17.88333,
GRC,HUR,TOT,PC_LF,A,2020,17.61667,
GRC,HUR,TOT,PC_LF,A,2021,14.79167,
HUN,HUR,TOT,PC_LF,A,1996,9.916667,
HUN,HUR,TOT,PC_LF,A,1997,9.05,
HUN,HUR,TOT,PC_LF,A,1998,8.708333,
HUN,HUR,TOT,PC_LF,A,1999,6.866667,
HUN,HUR,TOT,PC_LF,A,2000,6.266667,
HUN,HUR,TOT,PC_LF,A,2001,5.575,
HUN,HUR,TOT,PC_LF,A,2002,5.583333,
HUN,HUR,TOT,PC_LF,A,2003,5.741667,
HUN,HUR,TOT,PC_LF,A,2004,6.066667,
HUN,HUR,TOT,PC_LF,A,2005,7.175,
HUN,HUR,TOT,PC_LF,A,2006,7.458333,
HUN,HUR,TOT,PC_LF,A,2007,7.391667,
HUN,HUR,TOT,PC_LF,A,2008,7.8,B
HUN,HUR,TOT,PC_LF,A,2009,9.675,
HUN,HUR,TOT,PC_LF,A,2010,10.8,
HUN,HUR,TOT,PC_LF,A,2011,10.66667,
HUN,HUR,TOT,PC_LF,A,2012,10.675,
HUN,HUR,TOT,PC_LF,A,2013,9.85,
HUN,HUR,TOT,PC_LF,A,2014,7.5,
HUN,HUR,TOT,PC_LF,A,2015,6.633333,
HUN,HUR,TOT,PC_LF,A,2016,4.975,
HUN,HUR,TOT,PC_LF,A,2017,4.05,
HUN,HUR,TOT,PC_LF,A,2018,3.591667,
HUN,HUR,TOT,PC_LF,A,2019,3.3,
HUN,HUR,TOT,PC_LF,A,2020,4.125,
HUN,HUR,TOT,PC_LF,A,2021,4.05,
ISL,HUR,TOT,PC_LF,A,2003,3.516667,
ISL,HUR,TOT,PC_LF,A,2004,3.408333,
ISL,HUR,TOT,PC_LF,A,2005,2.883333,
ISL,HUR,TOT,PC_LF,A,2006,3.208333,
ISL,HUR,TOT,PC_LF,A,2007,2.475,
ISL,HUR,TOT,PC_LF,A,2008,3.333333,
ISL,HUR,TOT,PC_LF,A,2009,8.016666,
ISL,HUR,TOT,PC_LF,A,2010,8.3,
ISL,HUR,TOT,PC_LF,A,2011,7.675,
ISL,HUR,TOT,PC_LF,A,2012,6.633333,
ISL,HUR,TOT,PC_LF,A,2013,5.841667,
ISL,HUR,TOT,PC_LF,A,2014,5.408333,
ISL,HUR,TOT,PC_LF,A,2015,4.508333,
ISL,HUR,TOT,PC_LF,A,2016,3.341667,
ISL,HUR,TOT,PC_LF,A,2017,3.283333,
ISL,HUR,TOT,PC_LF,A,2018,3.1,
ISL,HUR,TOT,PC_LF,A,2019,3.933333,
ISL,HUR,TOT,PC_LF,A,2020,6.433333,
ISL,HUR,TOT,PC_LF,A,2021,6.008333,
IRL,HUR,TOT,PC_LF,A,1983,13.90833,
IRL,HUR,TOT,PC_LF,A,1984,15.5,
IRL,HUR,TOT,PC_LF,A,1985,16.81667,
IRL,HUR,TOT,PC_LF,A,1986,16.83333,
IRL,HUR,TOT,PC_LF,A,1987,16.625,
IRL,HUR,TOT,PC_LF,A,1988,16.225,
IRL,HUR,TOT,PC_LF,A,1989,14.73333,
IRL,HUR,TOT,PC_LF,A,1990,13.45,
IRL,HUR,TOT,PC_LF,A,1991,14.75833,
IRL,HUR,TOT,PC_LF,A,1992,15.39167,
IRL,HUR,TOT,PC_LF,A,1993,15.64167,
IRL,HUR,TOT,PC_LF,A,1994,14.34167,
IRL,HUR,TOT,PC_LF,A,1995,12.29167,
IRL,HUR,TOT,PC_LF,A,1996,11.66667,
IRL,HUR,TOT,PC_LF,A,1997,9.875,
IRL,HUR,TOT,PC_LF,A,1998,7.55,
IRL,HUR,TOT,PC_LF,A,1999,5.933333,
IRL,HUR,TOT,PC_LF,A,2000,4.4,
IRL,HUR,TOT,PC_LF,A,2001,4.175,
IRL,HUR,TOT,PC_LF,A,2002,4.725,
IRL,HUR,TOT,PC_LF,A,2003,4.85,
IRL,HUR,TOT,PC_LF,A,2004,4.741667,
IRL,HUR,TOT,PC_LF,A,2005,4.633333,
IRL,HUR,TOT,PC_LF,A,2006,4.791667,
IRL,HUR,TOT,PC_LF,A,2007,5,
IRL,HUR,TOT,PC_LF,A,2008,6.791667,
IRL,HUR,TOT,PC_LF,A,2009,12.65833,
IRL,HUR,TOT,PC_LF,A,2010,14.575,
IRL,HUR,TOT,PC_LF,A,2011,15.40833,
IRL,HUR,TOT,PC_LF,A,2012,15.48333,
IRL,HUR,TOT,PC_LF,A,2013,13.775,
IRL,HUR,TOT,PC_LF,A,2014,11.88333,
IRL,HUR,TOT,PC_LF,A,2015,9.925,
IRL,HUR,TOT,PC_LF,A,2016,8.408334,
IRL,HUR,TOT,PC_LF,A,2017,6.733333,
IRL,HUR,TOT,PC_LF,A,2018,5.775,
IRL,HUR,TOT,PC_LF,A,2019,4.975,
IRL,HUR,TOT,PC_LF,A,2020,5.85,
IRL,HUR,TOT,PC_LF,A,2021,6.266667,
ITA,HUR,TOT,PC_LF,A,1983,7.366667,P
ITA,HUR,TOT,PC_LF,A,1984,7.833333,P
ITA,HUR,TOT,PC_LF,A,1985,8.141666,P
ITA,HUR,TOT,PC_LF,A,1986,8.883333,P
ITA,HUR,TOT,PC_LF,A,1987,9.633333,P
ITA,HUR,TOT,PC_LF,A,1988,9.7,P
ITA,HUR,TOT,PC_LF,A,1989,9.7,P
ITA,HUR,TOT,PC_LF,A,1990,8.866667,P
ITA,HUR,TOT,PC_LF,A,1991,8.516666,P
ITA,HUR,TOT,PC_LF,A,1992,8.791667,
ITA,HUR,TOT,PC_LF,A,1993,9.725,
ITA,HUR,TOT,PC_LF,A,1994,10.65,
ITA,HUR,TOT,PC_LF,A,1995,11.18333,
ITA,HUR,TOT,PC_LF,A,1996,11.16667,
ITA,HUR,TOT,PC_LF,A,1997,11.21667,
ITA,HUR,TOT,PC_LF,A,1998,11.3,
ITA,HUR,TOT,PC_LF,A,1999,10.86667,
ITA,HUR,TOT,PC_LF,A,2000,10.05,
ITA,HUR,TOT,PC_LF,A,2001,9.008333,
ITA,HUR,TOT,PC_LF,A,2002,8.475,
ITA,HUR,TOT,PC_LF,A,2003,8.433333,B
ITA,HUR,TOT,PC_LF,A,2004,8.05,
ITA,HUR,TOT,PC_LF,A,2005,7.783333,
ITA,HUR,TOT,PC_LF,A,2006,6.866667,
ITA,HUR,TOT,PC_LF,A,2007,6.15,
ITA,HUR,TOT,PC_LF,A,2008,6.775,
ITA,HUR,TOT,PC_LF,A,2009,7.875,
ITA,HUR,TOT,PC_LF,A,2010,8.541667,
ITA,HUR,TOT,PC_LF,A,2011,8.508333,
ITA,HUR,TOT,PC_LF,A,2012,10.88333,
ITA,HUR,TOT,PC_LF,A,2013,12.36667,
ITA,HUR,TOT,PC_LF,A,2014,12.825,
ITA,HUR,TOT,PC_LF,A,2015,12,
ITA,HUR,TOT,PC_LF,A,2016,11.75,
ITA,HUR,TOT,PC_LF,A,2017,11.25833,
ITA,HUR,TOT,PC_LF,A,2018,10.6,
ITA,HUR,TOT,PC_LF,A,2019,9.933333,
ITA,HUR,TOT,PC_LF,A,2020,9.3,
ITA,HUR,TOT,PC_LF,A,2021,9.558333,
JPN,HUR,TOT,PC_LF,A,1955,2.508333,
JPN,HUR,TOT,PC_LF,A,1956,2.291667,
JPN,HUR,TOT,PC_LF,A,1957,1.925,
JPN,HUR,TOT,PC_LF,A,1958,2.041667,
JPN,HUR,TOT,PC_LF,A,1959,2.225,
JPN,HUR,TOT,PC_LF,A,1960,1.625,
JPN,HUR,TOT,PC_LF,A,1961,1.433333,
JPN,HUR,TOT,PC_LF,A,1962,1.283333,
JPN,HUR,TOT,PC_LF,A,1963,1.283333,
JPN,HUR,TOT,PC_LF,A,1964,1.175,
JPN,HUR,TOT,PC_LF,A,1965,1.216667,
JPN,HUR,TOT,PC_LF,A,1966,1.308333,
JPN,HUR,TOT,PC_LF,A,1967,1.258333,
JPN,HUR,TOT,PC_LF,A,1968,1.183333,
JPN,HUR,TOT,PC_LF,A,1969,1.125,
JPN,HUR,TOT,PC_LF,A,1970,1.15,
JPN,HUR,TOT,PC_LF,A,1971,1.225,
JPN,HUR,TOT,PC_LF,A,1972,1.416667,
JPN,HUR,TOT,PC_LF,A,1973,1.266667,
JPN,HUR,TOT,PC_LF,A,1974,1.375,
JPN,HUR,TOT,PC_LF,A,1975,1.891667,
JPN,HUR,TOT,PC_LF,A,1976,2.008333,
JPN,HUR,TOT,PC_LF,A,1977,2.025,
JPN,HUR,TOT,PC_LF,A,1978,2.241667,
JPN,HUR,TOT,PC_LF,A,1979,2.083333,
JPN,HUR,TOT,PC_LF,A,1980,2.008333,
JPN,HUR,TOT,PC_LF,A,1981,2.208333,
JPN,HUR,TOT,PC_LF,A,1982,2.35,
JPN,HUR,TOT,PC_LF,A,1983,2.658333,
JPN,HUR,TOT,PC_LF,A,1984,2.708333,
JPN,HUR,TOT,PC_LF,A,1985,2.616667,
JPN,HUR,TOT,PC_LF,A,1986,2.758333,
JPN,HUR,TOT,PC_LF,A,1987,2.85,
JPN,HUR,TOT,PC_LF,A,1988,2.533333,
JPN,HUR,TOT,PC_LF,A,1989,2.266667,
JPN,HUR,TOT,PC_LF,A,1990,2.108333,
JPN,HUR,TOT,PC_LF,A,1991,2.1,
JPN,HUR,TOT,PC_LF,A,1992,2.15,
JPN,HUR,TOT,PC_LF,A,1993,2.5,
JPN,HUR,TOT,PC_LF,A,1994,2.891667,
JPN,HUR,TOT,PC_LF,A,1995,3.15,
JPN,HUR,TOT,PC_LF,A,1996,3.35,
JPN,HUR,TOT,PC_LF,A,1997,3.4,
JPN,HUR,TOT,PC_LF,A,1998,4.108333,
JPN,HUR,TOT,PC_LF,A,1999,4.683333,
JPN,HUR,TOT,PC_LF,A,2000,4.716667,
JPN,HUR,TOT,PC_LF,A,2001,5.033333,
JPN,HUR,TOT,PC_LF,A,2002,5.375,
JPN,HUR,TOT,PC_LF,A,2003,5.258333,
JPN,HUR,TOT,PC_LF,A,2004,4.716667,
JPN,HUR,TOT,PC_LF,A,2005,4.425,
JPN,HUR,TOT,PC_LF,A,2006,4.141667,
JPN,HUR,TOT,PC_LF,A,2007,3.841667,
JPN,HUR,TOT,PC_LF,A,2008,3.991667,
JPN,HUR,TOT,PC_LF,A,2009,5.066667,
JPN,HUR,TOT,PC_LF,A,2010,5.05,
JPN,HUR,TOT,PC_LF,A,2011,4.583333,
JPN,HUR,TOT,PC_LF,A,2012,4.35,
JPN,HUR,TOT,PC_LF,A,2013,4.025,
JPN,HUR,TOT,PC_LF,A,2014,3.591667,
JPN,HUR,TOT,PC_LF,A,2015,3.375,
JPN,HUR,TOT,PC_LF,A,2016,3.116667,
JPN,HUR,TOT,PC_LF,A,2017,2.808333,
JPN,HUR,TOT,PC_LF,A,2018,2.441667,
JPN,HUR,TOT,PC_LF,A,2019,2.35,
JPN,HUR,TOT,PC_LF,A,2020,2.775,
JPN,HUR,TOT,PC_LF,A,2021,2.816667,
KOR,HUR,TOT,PC_LF,A,1989,2.583333,
KOR,HUR,TOT,PC_LF,A,1990,2.458333,B
KOR,HUR,TOT,PC_LF,A,1991,2.45,
KOR,HUR,TOT,PC_LF,A,1992,2.525,
KOR,HUR,TOT,PC_LF,A,1993,2.9,
KOR,HUR,TOT,PC_LF,A,1994,2.475,
KOR,HUR,TOT,PC_LF,A,1995,2.066667,
KOR,HUR,TOT,PC_LF,A,1996,2.058333,
KOR,HUR,TOT,PC_LF,A,1997,2.616667,
KOR,HUR,TOT,PC_LF,A,1998,6.95,
KOR,HUR,TOT,PC_LF,A,1999,6.583333,B
KOR,HUR,TOT,PC_LF,A,2000,4.425,
KOR,HUR,TOT,PC_LF,A,2001,4,
KOR,HUR,TOT,PC_LF,A,2002,3.258333,
KOR,HUR,TOT,PC_LF,A,2003,3.55,
KOR,HUR,TOT,PC_LF,A,2004,3.658333,
KOR,HUR,TOT,PC_LF,A,2005,3.75,
KOR,HUR,TOT,PC_LF,A,2006,3.475,
KOR,HUR,TOT,PC_LF,A,2007,3.258333,
KOR,HUR,TOT,PC_LF,A,2008,3.175,
KOR,HUR,TOT,PC_LF,A,2009,3.633333,
KOR,HUR,TOT,PC_LF,A,2010,3.708333,
KOR,HUR,TOT,PC_LF,A,2011,3.408333,
KOR,HUR,TOT,PC_LF,A,2012,3.225,
KOR,HUR,TOT,PC_LF,A,2013,3.1,
KOR,HUR,TOT,PC_LF,A,2014,3.491667,
KOR,HUR,TOT,PC_LF,A,2015,3.591667,
KOR,HUR,TOT,PC_LF,A,2016,3.675,
KOR,HUR,TOT,PC_LF,A,2017,3.683333,
KOR,HUR,TOT,PC_LF,A,2018,3.833333,
KOR,HUR,TOT,PC_LF,A,2019,3.783333,
KOR,HUR,TOT,PC_LF,A,2020,3.941667,
KOR,HUR,TOT,PC_LF,A,2021,3.675,
LUX,HUR,TOT,PC_LF,A,1983,3.408333,
LUX,HUR,TOT,PC_LF,A,1984,3.041667,
LUX,HUR,TOT,PC_LF,A,1985,2.875,
LUX,HUR,TOT,PC_LF,A,1986,2.533333,
LUX,HUR,TOT,PC_LF,A,1987,2.45,
LUX,HUR,TOT,PC_LF,A,1988,2,
LUX,HUR,TOT,PC_LF,A,1989,1.783333,
LUX,HUR,TOT,PC_LF,A,1990,1.658333,
LUX,HUR,TOT,PC_LF,A,1991,1.658333,
LUX,HUR,TOT,PC_LF,A,1992,2.066667,
LUX,HUR,TOT,PC_LF,A,1993,2.583333,
LUX,HUR,TOT,PC_LF,A,1994,3.175,
LUX,HUR,TOT,PC_LF,A,1995,2.866667,
LUX,HUR,TOT,PC_LF,A,1996,2.925,
LUX,HUR,TOT,PC_LF,A,1997,2.7,
LUX,HUR,TOT,PC_LF,A,1998,2.691667,
LUX,HUR,TOT,PC_LF,A,1999,2.408333,
LUX,HUR,TOT,PC_LF,A,2000,2.233333,
LUX,HUR,TOT,PC_LF,A,2001,1.9,
LUX,HUR,TOT,PC_LF,A,2002,2.558333,
LUX,HUR,TOT,PC_LF,A,2003,3.808333,
LUX,HUR,TOT,PC_LF,A,2004,4.95,
LUX,HUR,TOT,PC_LF,A,2005,4.65,
LUX,HUR,TOT,PC_LF,A,2006,4.575,
LUX,HUR,TOT,PC_LF,A,2007,4.166667,
LUX,HUR,TOT,PC_LF,A,2008,4.916667,
LUX,HUR,TOT,PC_LF,A,2009,5.116667,
LUX,HUR,TOT,PC_LF,A,2010,4.583333,
LUX,HUR,TOT,PC_LF,A,2011,4.833333,
LUX,HUR,TOT,PC_LF,A,2012,5.066667,
LUX,HUR,TOT,PC_LF,A,2013,5.875,
LUX,HUR,TOT,PC_LF,A,2014,6.05,
LUX,HUR,TOT,PC_LF,A,2015,6.458333,
LUX,HUR,TOT,PC_LF,A,2016,6.333333,
LUX,HUR,TOT,PC_LF,A,2017,5.616667,
LUX,HUR,TOT,PC_LF,A,2018,5.5,
LUX,HUR,TOT,PC_LF,A,2019,5.591667,
LUX,HUR,TOT,PC_LF,A,2020,6.691667,
LUX,HUR,TOT,PC_LF,A,2021,5.408333,
MEX,HUR,TOT,PC_LF,A,1987,3.883333,
MEX,HUR,TOT,PC_LF,A,1988,3.541667,
MEX,HUR,TOT,PC_LF,A,1989,2.925,
MEX,HUR,TOT,PC_LF,A,1990,2.741667,
MEX,HUR,TOT,PC_LF,A,1991,2.691667,
MEX,HUR,TOT,PC_LF,A,1992,2.783333,
MEX,HUR,TOT,PC_LF,A,1993,3.425,
MEX,HUR,TOT,PC_LF,A,1994,3.641667,
MEX,HUR,TOT,PC_LF,A,1995,6.266667,
MEX,HUR,TOT,PC_LF,A,1996,5.525,
MEX,HUR,TOT,PC_LF,A,1997,3.735,
MEX,HUR,TOT,PC_LF,A,1998,3.16,
MEX,HUR,TOT,PC_LF,A,1999,2.505,
MEX,HUR,TOT,PC_LF,A,2000,2.505833,
MEX,HUR,TOT,PC_LF,A,2001,2.756667,
MEX,HUR,TOT,PC_LF,A,2002,2.978333,
MEX,HUR,TOT,PC_LF,A,2003,3.405833,
MEX,HUR,TOT,PC_LF,A,2004,3.915833,B
MEX,HUR,TOT,PC_LF,A,2005,3.595785,
MEX,HUR,TOT,PC_LF,A,2006,3.596744,
MEX,HUR,TOT,PC_LF,A,2007,3.721604,
MEX,HUR,TOT,PC_LF,A,2008,3.974655,
MEX,HUR,TOT,PC_LF,A,2009,5.479068,
